Id,Drzava,OCENA_NAT,WKT
"241","SLO-HRV","do 4 cm","LINESTRING Z (13.523805499763116 45.51158332251563 -5.325768142938614E-05, 13.452138948559698 45.53958331321507 -5.331076681613922E-05, 13.384444484979982 45.565944438352 -5.336012691259384E-05)"
"240","SLO-HRV","do 1 m","LINESTRING Z (13.585611057938303 45.478416702823694 -5.319807678461075E-05, 13.523805499763116 45.51158332251563 -5.325768142938614E-05)"
"239","SLO-HRV","do 1 m","LINESTRING Z (13.651680871030445 45.453964529877595 -5.315430462360382E-05, 13.65159576140544 45.45402714474231 -5.3155235946178436E-05, 13.65157921185546 45.4540348680626 -5.315430462360382E-05, 13.651319259647934 45.45424497402496 -5.315430462360382E-05, 13.65120955664832 45.45434698174379 -5.315616726875305E-05, 13.651091854456652 45.45448416916432 -5.3155235946178436E-05, 13.651009407971154 45.45460125622575 -5.315616726875305E-05, 13.650983543362395 45.45464036432957 -5.315616726875305E-05, 13.6509015752966 45.45478562239948 -5.315616726875305E-05, 13.650812801973492 45.45495887546445 -5.315709859132767E-05, 13.650787288973447 45.45502075398703 -5.3155235946178436E-05, 13.65076858082874 45.45512968528551 -5.315709859132767E-05, 13.650763845320016 45.45517813148114 -5.315709859132767E-05, 13.650723794752057 45.455388494147854 -5.315709859132767E-05, 13.650719232061054 45.4554350526876 -5.315709859132767E-05, 13.65071850953062 45.45552430968263 -5.315709859132767E-05, 13.65073092876175 45.4557916230965 -5.315616726875305E-05, 13.65072998766683 45.455900764279384 -5.315709859132767E-05, 13.650717955053317 45.45597638983465 -5.315709859132767E-05, 13.650698914780238 45.45605634187998 -5.31589612364769E-05, 13.650693258599222 45.45610585701275 -5.315616726875305E-05, 13.650681436525016 45.4561458508289 -5.3159892559051514E-05, 13.650627642263986 45.45627839364693 -5.315802991390228E-05, 13.650588392349368 45.45634793853597 -5.31589612364769E-05, 13.650520389036812 45.45644899849084 -5.3159892559051514E-05, 13.65040646632118 45.45655077557076 -5.315709859132767E-05, 13.650335830873486 45.45660672162383 -5.315802991390228E-05, 13.650259457006083 45.45665666077734 -5.3159892559051514E-05, 13.650214777975338 45.456691137050605 -5.3159892559051514E-05, 13.650042418546958 45.456782324700136 -5.316082388162613E-05, 13.649972155879222 45.45681190921194 -5.31589612364769E-05, 13.649825390369006 45.45685930623136 -5.31589612364769E-05, 13.649691083726617 45.456893622516226 -5.31589612364769E-05, 13.64943511920658 45.45693585850148 -5.31589612364769E-05, 13.649279357810727 45.456953003328685 -5.31589612364769E-05, 13.649199805142901 45.45696466038302 -5.315802991390228E-05, 13.648897895690261 45.45701400048785 -5.31589612364769E-05, 13.648583246015924 45.45707209759174 -5.315802991390228E-05, 13.648486336536944 45.457093087213416 -5.316082388162613E-05, 13.648001458806469 45.45717436401879 -5.31589612364769E-05, 13.647859554146342 45.45719482043572 -5.3159892559051514E-05, 13.647651594656732 45.45724526952361 -5.315802991390228E-05, 13.647472387126998 45.45729641868333 -5.3159892559051514E-05, 13.647300450871771 45.457364300982185 -5.3161755204200745E-05, 13.647141837915637 45.457441789312604 -5.316082388162613E-05, 13.646971855680276 45.45751347364832 -5.316268652677536E-05, 13.646826370600884 45.45758733768115 -5.316082388162613E-05, 13.646589730850458 45.45769809515881 -5.3161755204200745E-05, 13.646378657821431 45.45780906518993 -5.3161755204200745E-05, 13.646169051502442 45.45789611610452 -5.3163617849349976E-05, 13.645499767580565 45.45820231922085 -5.3163617849349976E-05, 13.64523422628187 45.45830769191816 -5.316268652677536E-05, 13.64495729486573 45.45843479530018 -5.316454917192459E-05, 13.644742939974197 45.45852772628212 -5.3161755204200745E-05, 13.644525989880414 45.45861153753636 -5.316268652677536E-05, 13.64415972780619 45.458768533674565 -5.3163617849349976E-05, 13.643835692286716 45.45891883124097 -5.316454917192459E-05, 13.643622486375651 45.45901168377137 -5.3165480494499207E-05, 13.643417344428514 45.45908816436778 -5.3163617849349976E-05, 13.6430435907121 45.45920007524466 -5.316454917192459E-05, 13.642902843209201 45.459225308469094 -5.316454917192459E-05, 13.64276374827776 45.45924561196433 -5.3165480494499207E-05, 13.642489931161387 45.45929580887141 -5.316454917192459E-05, 13.642341213199181 45.45933345462735 -5.3161755204200745E-05, 13.642193008025185 45.459392342831165 -5.3163617849349976E-05, 13.642085898502465 45.459443800766586 -5.316454917192459E-05, 13.641964551042665 45.45951308636918 -5.3165480494499207E-05, 13.641902832564671 45.4595433074155 -5.316268652677536E-05, 13.641831173430658 45.45957215041683 -5.3163617849349976E-05, 13.641679510245124 45.45961524939088 -5.316268652677536E-05, 13.641251409215075 45.459705721377944 -5.316454917192459E-05, 13.6410159439495 45.45974548279771 -5.3165480494499207E-05, 13.640756380883762 45.45978234735462 -5.316454917192459E-05, 13.64057645368092 45.45980432185242 -5.316641181707382E-05, 13.640344048073837 45.45982315171813 -5.316734313964844E-05, 13.640165203138974 45.45982669145461 -5.3165480494499207E-05, 13.639627815999562 45.45981426257938 -5.316641181707382E-05, 13.639225574718134 45.4597810351754 -5.3163617849349976E-05, 13.63905871995553 45.45978048673009 -5.316454917192459E-05, 13.638905781832932 45.459796751189685 -5.3165480494499207E-05, 13.638764125373408 45.45981710926827 -5.316454917192459E-05, 13.638589958821003 45.45986533503579 -5.316268652677536E-05, 13.638217337025694 45.459993350974564 -5.316454917192459E-05, 13.638018755789822 45.46005712217054 -5.3165480494499207E-05, 13.637623032868106 45.46016731352436 -5.3165480494499207E-05, 13.637438408080184 45.460209023815075 -5.3165480494499207E-05, 13.636791758426536 45.460315768341914 -5.3165480494499207E-05, 13.636535578559993 45.460365891530316 -5.316454917192459E-05, 13.636095646373507 45.460479779089994 -5.316641181707382E-05, 13.63576102898845 45.460553259816336 -5.3165480494499207E-05, 13.635471734703309 45.46058723760984 -5.316641181707382E-05, 13.635344917485757 45.460591301423534 -5.3165480494499207E-05, 13.635207356730785 45.4605742701228 -5.316454917192459E-05, 13.634872859920888 45.4605049429403 -5.3165480494499207E-05, 13.634713297074368 45.46048827794362 -5.316454917192459E-05, 13.63459970794071 45.46048467033998 -5.316734313964844E-05, 13.634489578377357 45.460491362317676 -5.316734313964844E-05, 13.634375606644483 45.46050889647338 -5.3165480494499207E-05, 13.634272638675524 45.46053673044829 -5.316641181707382E-05, 13.634145190811 45.46057749940965 -5.316641181707382E-05, 13.633803608618528 45.46071685036091 -5.316454917192459E-05, 13.633604767916752 45.46079104907006 -5.316641181707382E-05, 13.63339307501803 45.460852045766444 -5.316734313964844E-05, 13.633192757567855 45.460902649925785 -5.316734313964844E-05, 13.633031799164318 45.46093311819812 -5.316641181707382E-05, 13.63285429612607 45.46096032868903 -5.316641181707382E-05, 13.632650839260705 45.46097678987056 -5.316641181707382E-05, 13.632471859295574 45.460969877639265 -5.316641181707382E-05, 13.63228405770915 45.460952331195884 -5.316827446222305E-05, 13.63188042946865 45.46089170576514 -5.316641181707382E-05, 13.631666654317778 45.46085369043739 -5.316734313964844E-05, 13.631528888534463 45.46083458258542 -5.316454917192459E-05, 13.631407948371074 45.460822965012106 -5.316641181707382E-05, 13.63129608756522 45.460821894423 -5.316454917192459E-05, 13.631193367014612 45.46082885198497 -5.316454917192459E-05, 13.631066106414478 45.46085648189205 -5.316734313964844E-05, 13.6309126376328 45.46088388746459 -5.316734313964844E-05, 13.630665059699025 45.4609586665953 -5.316920578479767E-05, 13.63051513644382 45.46099277305963 -5.316827446222305E-05, 13.630179296137895 45.46104768577791 -5.316920578479767E-05, 13.630071935997565 45.4610719538531 -5.316827446222305E-05, 13.629966175855806 45.4611040697459 -5.316641181707382E-05, 13.629863264934029 45.46115052739228 -5.316734313964844E-05, 13.629780654002293 45.461208836611696 -5.316641181707382E-05, 13.629643205054611 45.46133496662516 -5.316641181707382E-05, 13.629541280944515 45.46141455042482 -5.316827446222305E-05, 13.629430218625659 45.46148601577143 -5.316827446222305E-05, 13.629310591444423 45.46158374391801 -5.316734313964844E-05, 13.629047510406405 45.4618230966106 -5.316734313964844E-05, 13.628646185399617 45.46214726467444 -5.316920578479767E-05, 13.628552245794806 45.4622085864504 -5.316827446222305E-05, 13.628409100636127 45.46228992384907 -5.316920578479767E-05, 13.628249400462792 45.46236314351423 -5.316920578479767E-05, 13.627942570207715 45.4624605112171 -5.3170137107372284E-05, 13.627778267183244 45.462507309223874 -5.316734313964844E-05, 13.627596084152044 45.46255317224986 -5.3171999752521515E-05, 13.627455329581945 45.46258333552866 -5.3170137107372284E-05, 13.627382178522966 45.46259415445547 -5.316920578479767E-05, 13.627303357733524 45.46260148574601 -5.316920578479767E-05, 13.627117371160882 45.462614367663456 -5.316827446222305E-05, 13.626945522920048 45.46261374148995 -5.31710684299469E-05, 13.626776165693508 45.46259478800446 -5.316920578479767E-05, 13.626629496933168 45.46257358751875 -5.31710684299469E-05, 13.626458735873957 45.46254399841246 -5.3170137107372284E-05, 13.626053495772187 45.462491611662195 -5.3171999752521515E-05, 13.625845731476542 45.4624534777878 -5.316920578479767E-05, 13.625697018069797 45.4624322515016 -5.31710684299469E-05, 13.625330446093168 45.462393645320454 -5.3171999752521515E-05, 13.625132971430164 45.462379390127595 -5.316920578479767E-05, 13.624916133037294 45.462383168468634 -5.316734313964844E-05, 13.624581991557175 45.46239921150707 -5.31710684299469E-05, 13.624369150338724 45.46242265374941 -5.316734313964844E-05, 13.624023026139186 45.46248444333275 -5.3170137107372284E-05, 13.62388888331244 45.46252134078896 -5.3170137107372284E-05, 13.623760301655372 45.46256091467696 -5.316920578479767E-05, 13.623623984770184 45.462608313905825 -5.3170137107372284E-05, 13.623477955903775 45.46266594422552 -5.3170137107372284E-05, 13.623328025927618 45.46272622689248 -5.316920578479767E-05, 13.623175987534935 45.462794312666645 -5.316827446222305E-05, 13.623038712233607 45.462865275794606 -5.3170137107372284E-05, 13.622906995735951 45.46293900534456 -5.3170137107372284E-05, 13.62282263355812 45.4629953087216 -5.3171999752521515E-05, 13.622730091889203 45.463067170840255 -5.3170137107372284E-05, 13.622635569634289 45.46314683771898 -5.31710684299469E-05, 13.622534910180846 45.463236958778076 -5.31710684299469E-05, 13.622445563753192 45.463324606631865 -5.3171999752521515E-05, 13.62234138774301 45.463412075526946 -5.317293107509613E-05, 13.622251467321291 45.46346552188433 -5.31710684299469E-05, 13.622136153499904 45.46352199126475 -5.31710684299469E-05, 13.621787164732961 45.46365896721921 -5.317293107509613E-05, 13.621690173783644 45.46368767183228 -5.3171999752521515E-05, 13.621482892782646 45.46373457197492 -5.3170137107372284E-05, 13.621366783545422 45.4637501776457 -5.31710684299469E-05, 13.621145245139656 45.463773418900864 -5.3171999752521515E-05, 13.621019034825512 45.46379421139597 -5.3171999752521515E-05, 13.620760966020887 45.463847155889624 -5.31710684299469E-05, 13.620327018772425 45.463907243705265 -5.3171999752521515E-05, 13.620173253196947 45.463920053626836 -5.3170137107372284E-05, 13.619841689644215 45.46394007329027 -5.3173862397670746E-05, 13.619447349429507 45.46395438395308 -5.3171999752521515E-05, 13.619104218802159 45.463982000384085 -5.3171999752521515E-05, 13.618939011736016 45.464002499021674 -5.3173862397670746E-05, 13.617673822216744 45.46418426020339 -5.3171999752521515E-05, 13.617262763543367 45.46423894433322 -5.3173862397670746E-05, 13.617055848575463 45.4642654142037 -5.3173862397670746E-05, 13.616793368785235 45.46428410189795 -5.317293107509613E-05, 13.616519000249609 45.46431830241216 -5.3171999752521515E-05, 13.616349676595927 45.46435017556724 -5.317293107509613E-05, 13.616189962494168 45.46437082676086 -5.317293107509613E-05, 13.615647168027362 45.46443146754184 -5.317479372024536E-05, 13.615521280519662 45.46444937834126 -5.3171999752521515E-05, 13.615285668533875 45.464498803307066 -5.317293107509613E-05, 13.615159778499356 45.46451158451503 -5.317293107509613E-05, 13.614911019954684 45.46451297711416 -5.3171999752521515E-05, 13.61477014364768 45.464505869356906 -5.317572504281998E-05, 13.61462892356517 45.46450757581499 -5.3173862397670746E-05, 13.614290328140868 45.4645273140845 -5.317479372024536E-05, 13.614218554278148 45.4645286928285 -5.317293107509613E-05, 13.614142925369798 45.464525615467714 -5.317293107509613E-05, 13.613908462921302 45.46452807921408 -5.317479372024536E-05, 13.61295130217643 45.46454840310134 -5.3171999752521515E-05, 13.61273110012899 45.46456381553685 -5.317293107509613E-05, 13.612527903197764 45.46457412500973 -5.3173862397670746E-05, 13.612334164415417 45.464579419881495 -5.3173862397670746E-05, 13.611387102511078 45.464631078260105 -5.317293107509613E-05, 13.611120561991001 45.464643134610654 -5.3171999752521515E-05, 13.610889367040718 45.464658319820686 -5.317293107509613E-05, 13.609511790195043 45.46471804319044 -5.3173862397670746E-05, 13.609355124206921 45.46472900352141 -5.317293107509613E-05, 13.609089451976134 45.464757712983186 -5.3173862397670746E-05, 13.609003818532564 45.464776646755666 -5.3173862397670746E-05, 13.608720987793694 45.46485823769785 -5.317479372024536E-05, 13.608491760033493 45.4649337321664 -5.3173862397670746E-05, 13.60759312470531 45.465251495707506 -5.3173862397670746E-05, 13.607302082023665 45.465344411140244 -5.317572504281998E-05, 13.606933140996441 45.46544843368859 -5.317572504281998E-05, 13.606082634486253 45.46571179136932 -5.317665636539459E-05, 13.605718135791138 45.465837730630874 -5.317572504281998E-05, 13.605350334282901 45.465973076848194 -5.317665636539459E-05, 13.605139634128122 45.466054009974854 -5.317665636539459E-05, 13.604932961782675 45.46612716319378 -5.317758768796921E-05, 13.604560205625987 45.46627657402599 -5.317758768796921E-05, 13.604366186476554 45.4663603191137 -5.3173862397670746E-05, 13.604162574282489 45.46645447490071 -5.317758768796921E-05, 13.603946180115221 45.46654316494515 -5.3180381655693054E-05, 13.603534638740804 45.466719723779796 -5.317665636539459E-05, 13.603146977250828 45.46687686643109 -5.317665636539459E-05, 13.602930645425777 45.46695772658956 -5.317758768796921E-05, 13.60247342904959 45.46714002180818 -5.317851901054382E-05, 13.60186127804723 45.46737656934239 -5.3180381655693054E-05, 13.601657250365047 45.467451008788814 -5.317758768796921E-05, 13.601439320205245 45.467523927841874 -5.317851901054382E-05, 13.601177720707112 45.467625106894836 -5.317851901054382E-05, 13.601057528471543 45.46768113526209 -5.318131297826767E-05, 13.600790705910304 45.467817613653466 -5.317758768796921E-05, 13.600280881995127 45.46815618981091 -5.3180381655693054E-05, 13.59975872426126 45.46846581717419 -5.3180381655693054E-05, 13.599474718547825 45.46864518472871 -5.3180381655693054E-05, 13.599233420521827 45.46878863137965 -5.3182244300842285E-05, 13.598839437927245 45.46903980639192 -5.31831756234169E-05, 13.598449865657452 45.469272857141696 -5.318131297826767E-05, 13.598251578417855 45.46938353499511 -5.3182244300842285E-05, 13.59805083071161 45.46950057125022 -5.3182244300842285E-05, 13.597651015423667 45.469754460077 -5.318503826856613E-05, 13.597223393290367 45.47000008724818 -5.318131297826767E-05, 13.59702854928608 45.470116114387125 -5.31831756234169E-05, 13.5968273426527 45.470246280683504 -5.3184106945991516E-05, 13.59662488890136 45.47036482320424 -5.3184106945991516E-05, 13.596232732956079 45.47060332369343 -5.31831756234169E-05, 13.59577925114965 45.47089065066157 -5.318503826856613E-05, 13.595542429236714 45.471033334633944 -5.31831756234169E-05, 13.595286384555294 45.47119296885136 -5.318503826856613E-05, 13.594260822925161 45.47186081809556 -5.318690091371536E-05, 13.593713300539237 45.47224650286235 -5.318783223628998E-05, 13.593338512163928 45.472479898075 -5.318690091371536E-05, 13.592739552346176 45.47288654101899 -5.318969488143921E-05, 13.592021575274762 45.47334705444546 -5.318969488143921E-05, 13.591766340108082 45.473504171109475 -5.3190626204013824E-05, 13.59158437062002 45.4736004609246 -5.318783223628998E-05, 13.591449389980289 45.47367933295828 -5.318969488143921E-05, 13.59086184838838 45.474062980616445 -5.319155752658844E-05, 13.590644433557971 45.47421111295738 -5.318969488143921E-05, 13.590440277058269 45.47434042164984 -5.3188763558864594E-05, 13.590289361874252 45.47444780090144 -5.3190626204013824E-05, 13.59012816322563 45.47457260010958 -5.319155752658844E-05, 13.589753613028293 45.47488238381588 -5.319342017173767E-05, 13.589555243402202 45.47505639500908 -5.319155752658844E-05, 13.589381465223111 45.47521874157311 -5.3194351494312286E-05, 13.585611057938303 45.478416702823694 -5.319807678461075E-05)"
"238","SLO-HRV","do 1 m","LINESTRING Z (13.651621375949492 45.45386439355267 -5.315244197845459E-05, 13.651680871030445 45.453964529877595 -5.315430462360382E-05)"
"237","SLO-HRV","do 1 m","LINESTRING Z (13.654412883668435 45.45249138489212 -5.314871668815613E-05, 13.654411848303706 45.45249191260607 -5.3149648010730743E-05, 13.65431218403571 45.45248938852401 -5.315244197845459E-05, 13.653184418661548 45.45303121476467 -5.315244197845459E-05, 13.652928489933855 45.45314796697635 -5.315244197845459E-05, 13.652481298902247 45.453350287858925 -5.315244197845459E-05, 13.65224099134469 45.45350888609811 -5.315430462360382E-05, 13.652033721656878 45.45362234114336 -5.3153373301029205E-05, 13.65178605129935 45.45376789361233 -5.315430462360382E-05, 13.651621375949492 45.45386439355267 -5.315244197845459E-05)"
"236","SLO-HRV","do 1 m","LINESTRING Z (13.675066820673152 45.44248315300059 -5.3132884204387665E-05, 13.674784065193132 45.4425376430783 -5.3134746849536896E-05, 13.674537714348679 45.44262054049016 -5.313381552696228E-05, 13.674273929263354 45.44271097375139 -5.3134746849536896E-05, 13.673960862074166 45.44295156006499 -5.3134746849536896E-05, 13.673139268633602 45.4433780877745 -5.313567817211151E-05, 13.672585190628284 45.44358221532955 -5.313567817211151E-05, 13.672226158991553 45.443858076860785 -5.313381552696228E-05, 13.672132551157413 45.444044788420626 -5.313660949468613E-05, 13.672062609631334 45.44409454708399 -5.313660949468613E-05, 13.671779276405179 45.44437470680394 -5.313754081726074E-05, 13.671532340496038 45.44458546039661 -5.313567817211151E-05, 13.671418146894668 45.44471776057947 -5.313754081726074E-05, 13.671254569319792 45.444819070970354 -5.313660949468613E-05, 13.671116617587593 45.444945065394144 -5.313847213983536E-05, 13.671068557419613 45.44498292999732 -5.313660949468613E-05, 13.671015453688454 45.445066808496236 -5.313754081726074E-05, 13.671005337085651 45.44516009578177 -5.314033478498459E-05, 13.67109311000751 45.44536907376845 -5.313847213983536E-05, 13.671030657317493 45.44549720636166 -5.313940346240997E-05, 13.67058225602768 45.44555506748362 -5.314033478498459E-05, 13.67022380241592 45.44550617150888 -5.313754081726074E-05, 13.670091871500581 45.44551723324935 -5.314033478498459E-05, 13.669800089979052 45.44553066242839 -5.313847213983536E-05, 13.669653198975311 45.44568867579292 -5.314033478498459E-05, 13.669677084004462 45.445923366375396 -5.313754081726074E-05, 13.66959991386704 45.44610639789256 -5.314033478498459E-05, 13.669113916662576 45.44633298809837 -5.314033478498459E-05, 13.668736883301097 45.44643792619109 -5.314033478498459E-05, 13.668333810839288 45.44645419361856 -5.314033478498459E-05, 13.6680835554343 45.44649545821058 -5.314033478498459E-05, 13.667814319323742 45.446745627239714 -5.313940346240997E-05, 13.667485002899863 45.44704980584739 -5.314033478498459E-05, 13.667181817199296 45.44716711854741 -5.314033478498459E-05, 13.666807384019423 45.44710704713896 -5.314219743013382E-05, 13.666285218301159 45.44702320289701 -5.3141266107559204E-05, 13.665847008126802 45.446957164359745 -5.3141266107559204E-05, 13.665663873150232 45.44686251969975 -5.3141266107559204E-05, 13.66516594850095 45.446889275821896 -5.3141266107559204E-05, 13.664822655603263 45.44697245889272 -5.314033478498459E-05, 13.664382032636048 45.44717121394872 -5.314033478498459E-05, 13.664191520036095 45.44733500908067 -5.3143128752708435E-05, 13.663746055466289 45.44795510724808 -5.3143128752708435E-05, 13.663551060348967 45.44825436703257 -5.314406007528305E-05, 13.663243579386736 45.44882343624189 -5.3144991397857666E-05, 13.662996682895969 45.44910067098188 -5.314592272043228E-05, 13.662792702717349 45.4492929214547 -5.31468540430069E-05, 13.662673558468468 45.44957390085879 -5.31468540430069E-05, 13.662700442736723 45.450005066206764 -5.3149648010730743E-05, 13.66261550980565 45.45024487281655 -5.314592272043228E-05, 13.662609606881833 45.450548684672114 -5.314871668815613E-05, 13.662718422822262 45.45092114899274 -5.314778536558151E-05, 13.66262565562603 45.45100554891118 -5.314871668815613E-05, 13.662148728059313 45.4510618730106 -5.314871668815613E-05, 13.661836999185631 45.45116062434883 -5.315057933330536E-05, 13.661661215407408 45.45124135117336 -5.314778536558151E-05, 13.661621862239024 45.45144569693254 -5.314871668815613E-05, 13.661656029025018 45.45162273880051 -5.315057933330536E-05, 13.66156088703679 45.451753362544345 -5.3149648010730743E-05, 13.661447096996893 45.45180754995577 -5.315057933330536E-05, 13.66127124585358 45.45183698366851 -5.3153373301029205E-05, 13.661009154723317 45.4517828893656 -5.315057933330536E-05, 13.660776765948592 45.45171627484364 -5.314871668815613E-05, 13.660327576992396 45.45157269893829 -5.315057933330536E-05, 13.659952530843814 45.45142963130555 -5.3149648010730743E-05, 13.659656932193103 45.45138692882158 -5.3149648010730743E-05, 13.659392048900225 45.451396867687365 -5.315244197845459E-05, 13.659128975577357 45.451438322103876 -5.3149648010730743E-05, 13.658732221001502 45.4517257560247 -5.314871668815613E-05, 13.658500054923406 45.4519194674344 -5.315057933330536E-05, 13.658278434823053 45.45215361574997 -5.315057933330536E-05, 13.65808043212487 45.452362215307325 -5.315057933330536E-05, 13.658020044934325 45.45248253618142 -5.315057933330536E-05, 13.657787199403874 45.452596870965166 -5.3151510655879974E-05, 13.65749599125355 45.45263835089495 -5.315244197845459E-05, 13.657078788735422 45.452547689734274 -5.315244197845459E-05, 13.656757188929154 45.45246912975183 -5.315057933330536E-05, 13.656698675556681 45.452456563446866 -5.315057933330536E-05, 13.65646806310651 45.45236908442807 -5.314871668815613E-05, 13.656065795895962 45.45224188119229 -5.315244197845459E-05, 13.65567725229619 45.45218286708695 -5.3151510655879974E-05, 13.655427916416341 45.45218398121742 -5.3149648010730743E-05, 13.655167835685956 45.45220683474495 -5.314871668815613E-05, 13.655006236695968 45.45222814797006 -5.315057933330536E-05, 13.654957343932733 45.45224115995809 -5.315244197845459E-05, 13.654894050128092 45.45221458868013 -5.3151510655879974E-05, 13.654802476616048 45.452194433181745 -5.315057933330536E-05, 13.65459116201874 45.45231711375006 -5.315244197845459E-05, 13.654492743705495 45.45242348690906 -5.3153373301029205E-05, 13.654455823473418 45.45247065423777 -5.315057933330536E-05, 13.654411848303706 45.45249191260607 -5.3149648010730743E-05)"
"235","SLO-HRV","do 1 m","LINESTRING Z (13.675126828677927 45.442508055279696 -5.313195288181305E-05, 13.675066820673152 45.44248315300059 -5.3132884204387665E-05)"
